📺央视频道,#genre#
CCTV-4,https://migu.188766.xyz/?migutoken=74ffdfbf7119cbe24d0e0d768f62ed60&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy$订阅源
CCTV-4,http://n1.gzbody.com:85/rtp/239.77.1.163:5146$广东电信
CCTV-4,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225802/index.m3u8$订阅源
CCTV-4,https://viamotionhsi.netplus.ch/live/eds/cctv4/browser-HLS8/cctv4.m3u8$订阅源
CCTV-4,https://viamotionhsi.netplus.ch/live/eds/cctv4/browser-HLS8/cctv4.m3u8$订阅源
CCTV-4,http://171.120.248.227:9003/hls/4/index.m3u8$订阅源
CCTV-4,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv4$订阅源
CCTV-4,http://dsm.ccb912.top:9998/udp/239.93.1.105:5140$订阅源
CCTV-4,http://220.169.100.41:10087/udp/239.76.246.154:1234$订阅源
CCTV-4,http://8.134.110.147:5300/?id=cctv4o$订阅源
CCTV-5,http://n1.gzbody.com:85/rtp/239.77.0.170:5146$广东电信
CCTV-5,https://ldcctvwbcdks.v.kcdnvip.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100$订阅源
CCTV-5,https://ldcctvwbcdks.v.kcdnvip.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?b=200-2100$订阅源
CCTV-5,http://171.120.248.227:9003/hls/5/index.m3u8$订阅源
CCTV-5,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv5$订阅源
CCTV-5,http://dsm.ccb912.top:9998/udp/239.93.42.37:5140$订阅源
CCTV-5,http://220.169.100.41:10087/udp/239.76.254.214:9000$订阅源
CCTV-5,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8$订阅源
CCTV-5,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8$订阅源
CCTV-5,http://111.9.163.186:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,https://migu.188766.xyz/?migutoken=f1263da4f54da9daa674a20bd942c443&id=CCTV5p&pp=1$订阅源
CCTV-5+,http://n1.gzbody.com:85/rtp/239.77.0.87:5146$广东电信
CCTV-5+,http://13937899.xyz:35455/gaoma/cctv5p.m3u8$订阅源
CCTV-5+,http://13937899.xyz:35455/gaoma/cctv5p.m3u8$订阅源
CCTV-5+,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225821/index.m3u8$订阅源
CCTV-5+,http://171.120.248.227:9003/hls/6/index.m3u8$订阅源
CCTV-5+,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv5p$订阅源
CCTV-5+,http://dsm.ccb912.top:9998/udp/239.93.1.36:8004$订阅源
CCTV-5+,http://220.169.100.41:10087/udp/239.76.246.168:1234$订阅源
CCTV-5+,http://111.9.163.186:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-6,https://migu.188766.xyz/?migutoken=6818dd0cb7452ab9cba884dc087f5f3e&id=CCTV6&pp=1$订阅源
CCTV-6,http://n1.gzbody.com:85/rtp/239.77.0.171:5146$广东电信
CCTV-6,https://ldocctvwbcdks.v.kcdnvip.com/ldocctvwbcd/cdrmldcctv3_1/index.m3u8?navigator.userAgent=//cms.cntv.cn/CMS$订阅源
CCTV-6,https://ldocctvwbcdks.v.kcdnvip.com/ldocctvwbcd/cdrmldcctv3_1/index.m3u8?navigator.userAgent=//cms.cntv.cn/CMS$订阅源
CCTV-6,http://171.120.248.227:9003/hls/7/index.m3u8$订阅源
CCTV-6,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv6$订阅源
CCTV-6,http://220.169.100.41:10087/udp/239.76.253.156:9000$订阅源
CCTV-6,http://8.134.110.147:5300/?id=cctv6$订阅源
CCTV-6,http://218.77.62.245:10999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-6,http://218.77.62.245:10999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-7,https://migu.188766.xyz/?migutoken=04d99593e1dac859d062d01d7476c596&id=CCTV7&pp=1$订阅源
CCTV-7,http://n1.gzbody.com:85/rtp/239.77.1.159:5146$广东电信
CCTV-7,http://171.120.248.227:9003/hls/8/index.m3u8$订阅源
CCTV-7,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv7$订阅源
CCTV-7,http://dsm.ccb912.top:9998/udp/239.93.1.67:5140$订阅源
CCTV-7,http://220.169.100.41:10087/udp/239.76.253.157:9000$订阅源
CCTV-7,http://8.134.110.147:5300/?id=cctv7$订阅源
CCTV-7,http://111.9.163.186:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-7,http://116.237.148.215:8881/rtp/239.45.3.56:5140$订阅源
CCTV-7,http://113.15.109.216:59901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-8,https://migu.188766.xyz/?migutoken=1aa8fd5bfc4684f75811b509f89500a2&id=CCTV8&pp=1$订阅源
CCTV-8,http://n1.gzbody.com:85/rtp/239.77.0.172:5146$广东电信
CCTV-8,http://171.120.248.227:9003/hls/9/index.m3u8$订阅源
CCTV-8,http://dsm.ccb912.top:9998/udp/239.93.42.39:5140$订阅源
CCTV-8,http://8.134.110.147:5300/?id=cctv8$订阅源
CCTV-8,http://123.116.125.121:8012/rtp/239.3.1.175:8001$订阅源
CCTV-8,http://123.116.125.121:8012/rtp/239.3.1.175:8001$订阅源
CCTV-8,http://111.9.163.186:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-8,http://61.136.81.39:5957/rtp/225.1.4.161:1197$订阅源
CCTV-8,http://114.244.240.166:4022/rtp/239.3.1.175:8001$订阅源
CCTV-9,http://n1.gzbody.com:85/rtp/239.77.1.160:5146$广东电信
CCTV-9,http://171.120.248.227:9003/hls/10/index.m3u8$订阅源
CCTV-9,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv9$订阅源
CCTV-9,http://125.42.148.255:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://dsm.ccb912.top:9998/udp/239.93.1.24:5140$订阅源
CCTV-9,http://220.169.100.41:10087/udp/239.76.246.159:1234$订阅源
CCTV-9,http://8.134.110.147:5300/?id=cctv9$订阅源
CCTV-9,http://111.9.163.186:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-9,http://61.136.81.39:5957/rtp/225.1.4.77:1106$订阅源
CCTV-9,http://218.104.239.114:9901/tsfile/live/0009_1.m3u8$订阅源
CCTV-10,https://migu.188766.xyz/?migutoken=fe3547efad64b27ac47827c9c4c27e73&id=CCTV10&pp=1$订阅源
CCTV-10,http://n1.gzbody.com:85/rtp/239.77.1.113:5146$广东电信
CCTV-10,http://171.120.248.227:9003/hls/11/index.m3u8$订阅源
CCTV-10,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv10$订阅源
CCTV-10,http://125.42.148.255:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://dsm.ccb912.top:9998/udp/239.93.1.28:5140$订阅源
CCTV-10,http://220.169.100.41:10087/udp/239.76.246.160:1234$订阅源
CCTV-10,http://8.134.110.147:5300/?id=cctv10$订阅源
CCTV-10,http://111.9.163.186:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-10,http://183.185.64.73:9003/hls/11/index.m3u8$订阅源
CCTV-11,https://migu.188766.xyz/?migutoken=813f35673c424576a28fa434893eea51&id=CCTV11&pp=1$订阅源
CCTV-11,http://n1.gzbody.com:85/rtp/239.77.1.238:5146$广东电信
CCTV-11,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225815/index.m3u8$订阅源
CCTV-11,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225815/index.m3u8$订阅源
CCTV-11,http://171.120.248.227:9003/hls/12/index.m3u8$订阅源
CCTV-11,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv11$订阅源
CCTV-11,http://115.59.9.30:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-11,http://125.42.148.255:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-11,http://dsm.ccb912.top:9998/udp/239.93.0.102:5140$订阅源
CCTV-11,http://218.77.62.245:10999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,https://migu.188766.xyz/?migutoken=081e492d91f322784e7a210a96fafc93&id=CCTV12&pp=1$订阅源
CCTV-12,http://n1.gzbody.com:85/rtp/239.77.1.109:5146$广东电信
CCTV-12,http://13937899.xyz:35455/gaoma/cctv12.m3u8$订阅源
CCTV-12,http://171.120.248.227:9003/hls/13/index.m3u8$订阅源
CCTV-12,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv12$订阅源
CCTV-12,http://115.59.9.30:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-12,http://125.42.148.255:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-12,http://dsm.ccb912.top:9998/udp/239.93.1.30:8124$订阅源
CCTV-12,http://220.169.100.41:10087/udp/239.76.253.162:9000$订阅源
CCTV-12,http://8.134.110.147:5300/?id=cctv12$订阅源
CCTV-13,https://cdn3.163189.xyz/163189/cctv13$订阅源
CCTV-13,https://cdn3.163189.xyz/163189/cctv13$订阅源
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8$订阅源
CCTV-13,http://n1.gzbody.com:85/rtp/239.77.0.188:5146$广东电信
CCTV-13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$订阅源
CCTV-13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$订阅源
CCTV-13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$订阅源
CCTV-13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$订阅源
CCTV-13,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$订阅源
CCTV-14,https://migu.188766.xyz/?migutoken=749a91fe3940c218577e478c2676225c&id=CCTV14&pp=1$订阅源
CCTV-14,https://event.pull.hebtv.com/jishi/cp2.m3u8#rtsp://103.251.96.71/PLTV/88888888/224/3221225783/10000100000000060000000000726027_0.smil?icpid=SSPID&amp;accounttype=1&amp;limitflux=-1&amp;limitdur=-1&amp;accountinfo=:20240213104135$订阅源
CCTV-14,http://n1.gzbody.com:85/rtp/239.77.1.161:5146$广东电信
CCTV-14,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225933/index.m3u8$订阅源
CCTV-14,http://171.120.248.227:9003/hls/15/index.m3u8$订阅源
CCTV-14,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv14$订阅源
CCTV-14,http://115.59.9.30:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-14,http://125.42.148.255:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-14,http://dsm.ccb912.top:9998/udp/239.93.1.29:6000$订阅源
CCTV-14,http://220.169.100.41:10087/udp/239.76.253.164:9000$订阅源
CCTV-15,https://migu.188766.xyz/?migutoken=d4ec6b81ea5e0013c86278735137dcca&id=CCTV15&pp=1$订阅源
CCTV-15,http://n1.gzbody.com:85/rtp/239.77.1.239:5146$广东电信
CCTV-15,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225818/index.m3u8$订阅源
CCTV-15,http://171.120.248.227:9003/hls/16/index.m3u8$订阅源
CCTV-15,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv15$订阅源
CCTV-15,http://115.59.9.30:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-15,http://125.42.148.255:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-15,http://dsm.ccb912.top:9998/udp/239.93.0.103:5140$订阅源
CCTV-15,http://183.185.0.121:9003/hls/16/index.m3u8$订阅源
CCTV-15,http://183.185.0.121:9003/hls/16/index.m3u8$订阅源
CCTV-16,https://migu.188766.xyz/?migutoken=eda82b340e2efaedc007fddfaf1c7c28&id=CCTV16&pp=1$订阅源
CCTV-16,http://n1.gzbody.com:85/rtp/239.77.0.165:5146$广东电信
CCTV-16,http://13937899.xyz:35455/gaoma/cctv16.m3u8$订阅源
CCTV-16,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221227125/index.m3u8$订阅源
CCTV-16,http://171.120.248.227:9003/hls/17/index.m3u8$订阅源
CCTV-16,http://113.81.20.131:20443/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-16,http://113.81.20.131:20443/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-16,http://220.169.100.41:10087/udp/239.76.253.98:9000$订阅源
CCTV-16,http://222.129.32.255:4022/rtp/239.3.1.184:8001$订阅源
CCTV-16,http://222.129.32.255:4022/rtp/239.3.1.184:8001$订阅源
CCTV-17,http://n1.gzbody.com:85/rtp/239.77.1.121:5146$广东电信
CCTV-17,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221226986/index.m3u8$订阅源
CCTV-17,http://171.120.248.227:9003/hls/18/index.m3u8$订阅源
CCTV-17,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv17$订阅源
CCTV-17,http://115.59.9.30:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
CCTV-17,http://dsm.ccb912.top:9998/udp/239.93.0.92:5140$订阅源
CCTV-17,http://220.169.100.41:10087/udp/239.76.245.238:1234$订阅源
CCTV-17,http://8.134.110.147:5300/?id=cctv17$订阅源
CCTV-17,http://222.129.32.255:4022/rtp/239.3.1.151:8144$订阅源
CCTV-17,http://111.9.163.186:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CETV-1,https://migu.188766.xyz/?migutoken=a55dadc35d37e3e168faf8268cc6fa97&id=CETV1&type=yy$订阅源
CETV-1,http://111.43.126.240:9003/hls/34/index.m3u8$订阅源
CETV-1,http://1b6467f415.iok.la:9931/tsfile/live/1125_1.m3u8$订阅源
CETV-1,rtsp://112.86.202.37:554/JSBC_iptv/C10000173@JSBC$订阅源
CETV-1,rtsp://157.0.143.37:554/JSBC_iptv/C10000173@JSBC$订阅源
CETV-1,http://227w9f5104.zicp.fun:35455/mgtv/923287154.m3u8$订阅源
CETV-1,http://guyue0227.eicp.net:35455/mgtv/923287154.m3u8$订阅源
CETV-1,http://kkk.888.3116598.xyz/api.php?n=tttt&id=D3LTjJ&tk=FgM0vQMejxvG$订阅源
CETV-2,https://migu.188766.xyz/?migutoken=98daa3ba4c81372351b73d9075023b9b&id=CETV2&type=yy$订阅源
CETV-2,rtsp://112.86.202.37:554/JSBC_iptv/C10000098@JSBC$订阅源
CETV-2,http://227w9f5104.zicp.fun:35455/mgtv/923287211.m3u8$订阅源
CETV-2,http://guyue0227.eicp.net:35455/mgtv/923287211.m3u8$订阅源
CETV-2,http://kkk.888.3116598.xyz/api.php?n=tttt&id=wXsslc&tk=FgM0vQMejxvG$订阅源
CETV-4,https://migu.188766.xyz/?migutoken=d5d19d868e1df41e984866fc7ca15071&id=CETV4&type=yy$订阅源
CETV-4,http://227w9f5104.zicp.fun:35455/mgtv/923287339.m3u8$订阅源
CETV-4,http://guyue0227.eicp.net:35455/mgtv/923287339.m3u8$订阅源
CETV-4,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rhrCc8&tk=FgM0vQMejxvG$订阅源

💰央视付费频道,#genre#
文化精品,http://nas.hssvm.com:8888/udp/225.1.1.189:5002$订阅源
文化精品,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226677/10000100000000060000000006385162_0.smil$订阅源
文化精品,http://124.116.183.146/rtp/239.111.205.75:5140$陕西电信组播源-cache:124.116.183.146-组播源
央视台球,http://115.150.63.77:9902/tsfile/live/1027_1.m3u8$订阅源
央视台球,rtsp://115.153.254.81/PLTV/88888888/224/3221226955/86106661.smil$订阅源
央视台球,http://nas.hssvm.com:8888/udp/225.1.1.198:5002$订阅源
央视台球,rtsp://115.153.254.81/PLTV/88888888/224/3221226955/86106661.smil$订阅源
央视台球,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226706/10000100000000060000000006385172_0.smil$订阅源
风云音乐,http://wmh.wmh.ink:6633/rtp/239.253.43.6:5146$订阅源
风云音乐,http://120.238.94.10:9901/tsfile/live/1089_1.m3u8$订阅源
风云音乐,http://dassby.qqff.top:99/live/风云音乐/index.m3u8$订阅源
风云音乐,http://dassby.qqff.top:99/live/风云音乐/index.m3u8$订阅源
风云音乐,rtsp://112.86.202.37:554/JSBC_iptv/C10000211@JSBC$订阅源
风云音乐,rtsp://157.0.143.37:554/JSBC_iptv/C10000211@JSBC$订阅源
风云音乐,http://nas.hssvm.com:8888/udp/225.1.1.192:5002$订阅源
风云音乐,rtsp://115.153.254.81/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226718/10000100000000060000000006385496_0.smil$订阅源
风云音乐,http://124.116.183.146/rtp/239.111.205.69:5140$陕西电信组播源-cache:124.116.183.146-组播源
第一剧场,http://58.19.252.68:1111/tsfile/live/1035_1.m3u8$订阅源
第一剧场,http://115.150.63.77:9902/tsfile/live/0001_47.m3u8$订阅源
第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428,0.79$订阅源
第一剧场,http://nas.hssvm.com:8888/udp/225.1.1.183:5002$订阅源
第一剧场,http://60.2.190.206:4000/udp/239.253.93.138:6428,0.79$订阅源
第一剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226961/86128891.smil$订阅源
第一剧场,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226698/10000100000000060000000006385142_0.smil$订阅源
第一剧场,http://124.116.183.146/rtp/239.111.205.65:5140$陕西电信组播源-cache:124.116.183.146-组播源
第一剧场,http://113.57.93.165/rtp/228.0.0.235:6108$湖北联通组播源-cache:113.57.93.165-组播源
第一剧场,http://113.57.111.4/rtp/228.0.0.235:6108$湖北联通组播源-cache:113.57.111.4-组播源
风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8$订阅源
风云剧场,http://115.150.63.77:9902/tsfile/live/0001_48.m3u8$订阅源
风云剧场,http://dassby.qqff.top:99/live/风云剧场/index.m3u8$订阅源
风云剧场,rtsp://112.86.202.37:554/JSBC_iptv/C10000208@JSBC$订阅源
风云剧场,rtsp://157.0.143.37:554/JSBC_iptv/C10000208@JSBC$订阅源
风云剧场,http://nas.hssvm.com:8888/udp/225.1.1.185:5002$订阅源
风云剧场,http://60.2.190.206:4000/udp/239.253.93.251:6429,0.79$订阅源
风云剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226671/10000100000000060000000006385152_0.smil$订阅源
风云剧场,http://124.116.183.146/rtp/239.111.205.66:5140$陕西电信组播源-cache:124.116.183.146-组播源
怀旧剧场,https://cc06.tv12.xyz/52.m3u8$订阅源
怀旧剧场,https://cc06.tv12.xyz/52.m3u8$订阅源
怀旧剧场,http://sh.lnott.top:880/dx95.m3u8$订阅源
怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8$订阅源
怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8$订阅源
怀旧剧场,http://115.150.63.77:9902/tsfile/live/0001_49.m3u8$订阅源
怀旧剧场,http://dassby.qqff.top:99/live/怀旧剧场/index.m3u8$订阅源
怀旧剧场,rtsp://112.86.202.37:554/JSBC_iptv/C10000210@JSBC$订阅源
怀旧剧场,rtsp://157.0.143.37:554/JSBC_iptv/C10000210@JSBC$订阅源
怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8$订阅源
女性时尚,https://cc06.tv12.xyz/95.m3u8$订阅源
女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8$订阅源
女性时尚,http://dassby.qqff.top:99/live/女性时尚/index.m3u8$订阅源
女性时尚,rtsp://112.86.202.37:554/JSBC_iptv/C10000212@JSBC$订阅源
女性时尚,rtsp://157.0.143.37:554/JSBC_iptv/C10000212@JSBC$订阅源
女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8$订阅源
女性时尚,http://nas.hssvm.com:8888/udp/225.1.1.190:5002$订阅源
女性时尚,rtsp://115.153.254.81/PLTV/88888888/224/3221226998/86128978.smil$订阅源
女性时尚,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226675/10000100000000060000000006385156_0.smil$订阅源
女性时尚,http://124.116.183.146/rtp/239.111.205.72:5140$陕西电信组播源-cache:124.116.183.146-组播源
高尔夫网球,rtsp://112.86.202.37:554/JSBC_iptv/C10000205@JSBC$订阅源
高尔夫网球,rtsp://157.0.143.37:554/JSBC_iptv/C10000205@JSBC$订阅源
高尔夫网球,http://nas.hssvm.com:8888/udp/225.1.1.182:5002$订阅源
高尔夫网球,rtsp://115.153.254.81/PLTV/88888888/224/3221226967/86128985.smil$订阅源
高尔夫网球,rtsp://221.203.83.35:554/PLTV/88888888/224/0/3221226057/0000000002z0.smil1$订阅源
高尔夫网球,http://124.116.183.146/rtp/239.111.205.73:5140$陕西电信组播源-cache:124.116.183.146-组播源
风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592$订阅源
风云足球,http://202.102.201.244:40022/rtp/238.1.79.57:4592$订阅源
风云足球,http://sh.lnott.top:880/dx71.m3u8$订阅源
风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8$订阅源
风云足球,http://111.61.236.247:9081/hls/58/index.m3u8$订阅源
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8$订阅源
风云足球,rtsp://112.86.202.37:554/JSBC_iptv/C10000204@JSBC$订阅源
风云足球,rtsp://157.0.143.37:554/JSBC_iptv/C10000204@JSBC$订阅源
风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8$订阅源
风云足球,http://nas.hssvm.com:8888/udp/225.1.1.181:5002$订阅源
电视指南,https://cc06.tv12.xyz/39.m3u8$订阅源
电视指南,rtsp://115.153.254.81/PLTV/88888888/224/3221226969/86129034.smil$订阅源
世界地理,http://sh.lnott.top:880/dx72.m3u8$订阅源
世界地理,http://111.61.236.247:9081/hls/62/index.m3u8$订阅源
世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8$订阅源
世界地理,rtsp://112.86.202.37:554/JSBC_iptv/C10000206@JSBC$订阅源
世界地理,rtsp://157.0.143.37:554/JSBC_iptv/C10000206@JSBC$订阅源
世界地理,http://nas.hssvm.com:8888/udp/225.1.1.186:5002$订阅源
世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8$订阅源
世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113,0.79$订阅源
世界地理,rtsp://115.153.254.81/PLTV/88888888/224/3221226965/86128966.smil$订阅源
世界地理,http://ygbh.site/php/bfgd.php?id=177$订阅源
兵器科技,http://sh.lnott.top:880/dx81.m3u8$订阅源
兵器科技,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8$订阅源
兵器科技,http://115.150.63.77:9902/tsfile/live/1029_1.m3u8$订阅源
兵器科技,rtsp://112.86.202.37:554/JSBC_iptv/C10000207@JSBC$订阅源
兵器科技,rtsp://157.0.143.37:554/JSBC_iptv/C10000207@JSBC$订阅源
兵器科技,http://60.2.190.206:4000/udp/239.253.93.47:6435,0.79$订阅源
兵器科技,rtsp://115.153.254.81/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://221.203.83.34:554/PLTV/88888888/224/3221226704/10000100000000060000000006385167_0.smil$订阅源
兵器科技,http://124.116.183.146/rtp/239.111.205.74:5140$陕西电信组播源-cache:124.116.183.146-组播源

📡卫视频道,#genre#
